2018-10-30 21:51:23.449 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper -Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-10-30 21:51:23.471 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper -Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@358ee631, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@ec756bd, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@3c72f59f, org.springframework.test.context.support.DirtiesContextTestExecutionListener@60dcc9fe, org.springframework.test.context.transaction.TransactionalTestExecutionListener@222114ba, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@16e7dcfd, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@3d121db3, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@3b07a0d6, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@11a9e7c8, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@3901d134, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@14d3bc22, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@12d4bf7e]
2018-10-30 21:52:32.503 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper -Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.test.ApplicationTest], using SpringBootContextLoader
2018-10-30 21:52:32.509 [main] INFO  o.s.t.c.s.AbstractContextLoader -Could not detect default resource locations for test class [com.test.ApplicationTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2018-10-30 21:52:32.565 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper -Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-10-30 21:52:32.585 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper -Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@358ee631, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@ec756bd, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@3c72f59f, org.springframework.test.context.support.DirtiesContextTestExecutionListener@60dcc9fe, org.springframework.test.context.transaction.TransactionalTestExecutionListener@222114ba, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@16e7dcfd, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@3d121db3, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@3b07a0d6, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@11a9e7c8, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@3901d134, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@14d3bc22, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@12d4bf7e]
2018-10-30 21:53:10.061 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper -Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.test.ApplicationTest], using SpringBootContextLoader
2018-10-30 21:53:10.069 [main] INFO  o.s.t.c.s.AbstractContextLoader -Could not detect default resource locations for test class [com.test.ApplicationTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2018-10-30 21:53:10.132 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper -Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-10-30 21:53:10.152 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper -Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@358ee631, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@ec756bd, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@3c72f59f, org.springframework.test.context.support.DirtiesContextTestExecutionListener@60dcc9fe, org.springframework.test.context.transaction.TransactionalTestExecutionListener@222114ba, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@16e7dcfd, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@3d121db3, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@3b07a0d6, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@11a9e7c8, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@3901d134, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@14d3bc22, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@12d4bf7e]
